name,wc,n_fights,tier_label,tier_score,best_rank,ever_champion,max_defenses,dual_weight_champ,is_incumbent,win_rate,reach_cm,ko_rate,sig_per_r,sig_acc,str_def,leg_pct,clinch_pct,body_per_r,td_per_r,td_avg_acc,td_def,sub_rate,ctrl_per_r,gnp_per_r,pct_reach,pct_striking_power,pct_striking_volume,pct_striking_accuracy,pct_striking_defense,pct_leg_kicks,pct_clinch,pct_body,pct_td_frequency,pct_td_accuracy,pct_td_defense,pct_submission,pct_control,pct_ground_pound,x,y,z
Raulian Paiva,Flyweight,7,D+,41,10.0,False,0.0,False,False,0.8076923076923077,175.26,0.1429,18.8125,0.4003,0.5207,0.1495,0.0598,5.0,0.1875,23.0,0.7447,0.0,29.625,0.5625,7.75,5.23,7.6,2.96,4.05,5.55,2.49,8.67,3.35,2.53,7.76,3.07,3.29,2.03,-1.1282,-0.5422,0.3039
Ray Borg,Flyweight,12,C+,54,3.0,False,0.0,False,False,0.7222222222222222,160.02,0.0,7.3056,0.5218,0.483,0.0304,0.2319,1.8611111111111112,1.25,50.0,0.4667,0.1667,131.1111,3.1111,1.33,2.21,1.45,8.37,2.53,1.33,8.67,3.03,9.66,8.05,2.83,7.58,9.64,8.11,2.6214,-0.5503,-0.9716
Reinier de Ridder,Middleweight,6,C,52,4.0,False,0.0,False,False,0.9130434782608695,198.12,0.1667,11.2778,0.4856,0.4685,0.0837,0.1527,3.611111111111111,0.7778,27.0,0.4,0.3333,93.3333,1.0,8.82,5.94,3.11,6.97,2.18,2.69,6.69,6.86,8.4,3.14,2.23,9.43,8.63,3.22,-0.0324,1.1472,0.6305
Renan Barao,Bantamweight,17,B+,72,1.0,True,2.0,False,False,0.7906976744186046,177.8,0.1176,18.0784,0.3676,0.5801,0.1876,0.1161,4.137254901960785,0.4706,41.0,0.925,0.1765,43.5098,0.8431,7.28,4.63,7.2,1.96,7.22,6.88,5.22,7.73,6.45,6.28,9.74,7.81,4.89,2.69,-0.5204,0.414,0.5666
Renato Moicano,Lightweight,20,C,51,4.0,False,0.0,False,False,0.7407407407407407,182.88,0.1,17.9302,0.492,0.5969,0.1725,0.0324,1.744186046511628,0.4884,41.0,0.6429,0.35,57.4651,2.5581,6.44,4.23,7.15,7.28,7.94,6.34,1.49,2.78,6.59,6.28,5.63,9.55,6.26,7.32,-0.167,0.9964,-0.155
Renato Sobral,Light Heavyweight,10,E,12,,False,0.0,False,False,0.7708333333333334,190.5,0.0,8.1,0.5226,0.5073,0.1667,0.1235,1.25,0.8,42.0,0.5,0.4,124.3,5.25,4.15,2.21,1.65,8.41,3.34,6.14,5.59,1.98,8.49,6.53,3.27,9.73,9.51,9.54,2.8941,0.3663,1.2777
Reza Madadi,Lightweight,7,E,10,,False,0.0,False,False,0.7,185.42,0.1429,11.3,0.465,0.6696,0.031,0.2124,1.65,0.95,33.0,0.8947,0.2857,68.0,1.75,7.74,5.23,3.11,5.99,9.74,1.34,8.23,2.61,9.18,4.25,9.56,9.09,7.01,5.39,0.7047,0.8379,0.1149
Rhys McKee,Welterweight,6,E,10,,False,0.0,False,False,0.6666666666666666,198.12,0.1667,21.9286,0.4082,0.4734,0.0814,0.0847,5.142857142857143,0.0,0.0,0.4762,0.0,34.8571,0.3571,9.45,5.94,8.79,3.31,2.34,2.58,3.69,8.86,1.29,1.28,2.97,3.07,3.84,1.61,-1.7469,-0.6732,0.8677
Ricardo Almeida,Middleweight,11,E,12,,False,0.0,False,False,0.7222222222222222,187.96,0.0,10.2,0.5335,0.5893,0.1373,0.1451,2.56,1.28,38.0,0.3846,0.2727,128.0,4.08,4.24,2.21,2.57,8.77,7.6,4.98,6.42,4.73,9.7,5.54,2.12,8.95,9.6,9.06,1.8476,-0.2917,1.5656
Ricardo Lamas,Featherweight,17,C+,56,2.0,False,0.0,False,False,0.7142857142857143,180.34,0.2353,15.7895,0.4955,0.5673,0.3,0.1833,3.289473684210526,0.5526,33.0,0.4194,0.1765,63.2895,2.5789,5.99,7.49,5.91,7.38,6.44,9.35,7.65,6.2,7.11,4.25,2.37,7.81,6.61,7.35,0.6398,1.0553,0.183
Ricardo Ramos,Featherweight,15,E,13,,False,0.0,False,False,0.7083333333333334,182.88,0.1333,12.9032,0.3643,0.548,0.17,0.0825,2.7096774193548385,0.7419,57.0,0.6786,0.0667,37.871,0.8065,7.42,4.94,4.1,1.86,5.43,6.26,3.61,5.04,8.24,8.95,6.47,5.53,4.25,2.58,-0.2148,-0.2165,0.5175
Ricco Rodriguez,Heavyweight,7,B,61,,True,0.0,False,False,0.6794871794871795,,0.7143,9.3684,0.5669,0.5792,0.0618,0.1461,1.3157894736842106,0.8947,39.0,0.3846,0.0,125.0,5.7368,9.41,9.97,2.2,9.4,7.16,1.87,6.44,2.08,8.97,5.75,2.12,3.07,9.53,9.72,2.0257,1.9216,0.3037
Rich Attonito,Middleweight,5,E,9,,False,0.0,False,False,0.6666666666666666,182.88,0.2,10.6154,0.4792,0.5918,0.1594,0.087,1.9230769230769231,0.2308,37.0,0.75,0.0,71.4615,5.0,1.88,6.75,2.72,6.65,7.73,5.82,3.84,3.12,4.0,5.32,7.9,3.07,7.27,9.42,0.8589,-0.6886,-2.1624
Rich Clementi,Lightweight,10,E,11,,False,0.0,False,False,0.6617647058823529,182.88,0.0,7.4348,0.3725,0.6274,0.2865,0.1813,1.173913043478261,0.6087,42.0,0.2609,0.3,65.1304,1.0,6.44,2.21,1.5,2.05,8.93,9.22,7.58,1.84,7.5,6.53,1.36,9.24,6.79,3.22,0.9081,0.0876,-0.6397
Rich Franklin,Light Heavyweight,20,B+,72,,True,2.0,False,False,0.8055555555555556,193.04,0.45,18.6087,0.4345,0.634,0.1157,0.1764,4.304347826086956,0.3043,66.0,0.6415,0.05,49.087,2.3696,5.81,9.55,7.48,4.54,9.11,4.07,7.44,7.97,4.82,9.5,5.61,5.26,5.48,6.96,-0.6022,1.1801,0.0303
Richard Walsh,Welterweight,6,E,10,,False,0.0,False,False,0.6428571428571429,185.42,0.0,18.5625,0.4677,0.589,0.1987,0.2458,3.25,0.5,40.0,0.6667,0.0,86.8125,4.0625,4.61,2.21,7.45,6.1,7.58,7.24,8.9,6.12,6.7,6.01,6.2,3.07,8.26,9.02,-0.0229,-1.7608,0.1733
Rick Story,Welterweight,19,D+,41,9.0,False,0.0,False,False,0.6785714285714286,180.34,0.1053,17.6667,0.4175,0.6252,0.1376,0.2231,6.117647058823529,0.7843,48.0,0.6316,0.1053,88.1176,2.9804,2.39,4.32,7.03,3.79,8.88,4.99,8.45,9.35,8.43,7.72,5.38,6.23,8.38,7.94,0.3538,-0.4891,1.2268
Ricky Glenn,Featherweight,11,E,12,,False,0.0,False,False,0.7096774193548387,177.8,0.0909,17.5185,0.4281,0.5118,0.1311,0.1607,4.407407407407407,0.2222,13.0,0.6939,0.0,52.5185,4.5926,4.38,4.07,6.94,4.21,3.62,4.76,6.97,8.05,3.84,1.7,6.77,3.07,5.77,9.32,0.3209,-0.9107,0.2365
Ricky Simon,Bantamweight,17,D+,41,9.0,False,0.0,False,False,0.7857142857142857,175.26,0.1176,14.1522,0.4186,0.6037,0.1367,0.0845,2.3043478260869565,1.1957,43.0,0.7843,0.1765,81.5652,1.6087,5.79,4.63,4.89,3.85,8.17,4.95,3.68,4.08,9.61,6.76,8.45,7.81,7.92,4.99,0.2691,0.3824,0.7497
Ricky Turcios,Bantamweight,6,E,10,,False,0.0,False,False,0.7222222222222222,180.34,0.0,18.875,0.4081,0.4734,0.149,0.1589,3.0,0.3125,20.0,0.4412,0.0,50.6875,2.875,8.58,2.21,7.63,3.3,2.34,5.53,6.92,5.59,4.96,2.24,2.58,3.07,5.57,7.82,0.4826,-1.7582,0.5156
Riki Fukuda,Middleweight,5,E,10,,False,0.0,False,False,0.7272727272727273,185.42,0.0,23.3333,0.4624,0.6415,0.2857,0.18,3.6,0.8667,43.0,0.75,0.0,73.6,1.0,2.96,2.21,9.14,5.91,9.31,9.2,7.56,6.84,8.85,6.76,7.9,3.07,7.38,3.22,-0.6038,-1.8302,1.6743
Rinat Fakhretdinov,Welterweight,7,D,34,15.0,False,0.0,False,False,0.96,187.96,0.1429,22.7059,0.5288,0.5444,0.1503,0.1736,3.1176470588235294,1.1765,34.0,0.9167,0.1429,146.5294,3.8235,6.0,5.23,8.99,8.63,5.22,5.58,7.38,5.85,9.59,4.58,9.7,7.04,9.85,8.89,0.0863,-0.0188,2.1087
Rinya Nakamura,Bantamweight,5,E,19,,False,0.0,False,False,0.9090909090909091,172.72,0.4,11.6364,0.5246,0.6414,0.2109,0.0312,2.5454545454545454,0.6364,81.0,1.0,0.0,132.2727,4.1818,4.34,9.27,3.31,8.47,9.3,7.65,1.45,4.66,7.74,9.8,9.9,3.07,9.67,9.13,1.0399,1.1192,-1.2524
Roan Carneiro,Welterweight,9,D,35,13.0,False,0.0,False,False,0.65625,193.04,0.1111,6.65,0.4801,0.6533,0.1278,0.188,0.9,0.9,42.0,0.8333,0.1111,114.0,2.35,8.37,4.47,1.32,6.69,9.56,4.61,7.75,1.48,9.0,6.53,9.07,6.35,9.34,6.87,1.7645,-0.474,-0.183
Rob Emerson,Lightweight,7,E,10,,False,0.0,False,False,0.6,177.8,0.1429,10.8824,0.3073,0.6482,0.3243,0.1459,1.2352941176470589,0.5882,52.0,0.6579,0.0,39.1176,1.1765,2.99,5.23,2.93,1.18,9.43,9.61,6.43,1.96,7.38,8.39,5.94,3.07,4.4,3.81,-0.1558,-0.777,-0.306
Rob Font,Bantamweight,21,C+,54,3.0,False,0.0,False,False,0.7333333333333333,180.34,0.2857,24.5,0.4536,0.5768,0.0676,0.0654,4.275862068965517,0.2241,34.0,0.3708,0.0476,21.9655,1.069,8.58,8.17,9.36,5.49,7.02,2.05,2.77,7.91,3.9,4.58,2.0,5.23,2.61,3.4,-1.1502,0.7235,0.8134
Rob Kimmons,Middleweight,7,E,11,,False,0.0,False,False,0.7352941176470589,185.42,0.0,7.2308,0.487,0.3842,0.0638,0.4787,2.076923076923077,0.5385,46.0,0.25,0.2857,61.6154,1.7692,2.96,2.21,1.44,7.06,1.16,1.94,9.97,3.52,6.98,7.38,1.31,9.09,6.55,5.46,1.6346,-0.2053,0.0484
Robbie Lawler,Welterweight,25,B+,71,1.0,True,2.0,False,False,0.6521739130434783,187.96,0.32,18.5278,0.4833,0.583,0.0427,0.2159,3.6805555555555554,0.2361,64.0,0.6481,0.0,26.7917,1.6528,6.0,8.53,7.44,6.85,7.35,1.48,8.29,6.98,4.06,9.35,5.74,3.07,3.03,5.1,-0.7286,0.2233,-0.9009
Robert Peralta,Featherweight,8,E,11,,False,0.0,False,False,0.6923076923076923,180.34,0.25,15.1,0.4461,0.524,0.3642,0.2649,3.55,0.2,66.0,0.6444,0.0,26.7,1.3,5.99,7.69,5.48,5.05,4.23,9.81,9.11,6.7,3.52,9.5,5.66,3.07,3.01,4.12,-0.5445,0.105,-1.6698
Robert Whiteford,Featherweight,5,E,10,,False,0.0,False,False,0.7777777777777778,175.26,0.2,10.75,0.4657,0.6296,0.1473,0.124,2.5833333333333335,0.5833,30.0,0.45,0.0,56.8333,0.8333,2.92,6.75,2.81,6.0,9.0,5.46,5.6,4.79,7.33,3.67,2.7,3.07,6.17,2.66,-0.0667,-0.2224,-1.1076
Robert Whittaker,Middleweight,24,B,61,1.0,True,0.0,False,False,0.75,185.42,0.25,20.5,0.4321,0.5957,0.1861,0.0676,2.1857142857142855,0.2286,38.0,0.8202,0.0,22.8429,1.4429,2.96,7.69,8.27,4.38,7.88,6.84,2.9,3.83,3.96,5.54,8.89,3.07,2.69,4.51,-1.3707,-0.2994,0.3825
Rodolfo Bellato,Light Heavyweight,5,E,13,,False,0.0,False,False,0.8571428571428571,190.5,0.4,25.2,0.5902,0.4711,0.1905,0.0794,5.1,0.5,36.0,0.9231,0.0,40.7,7.2,4.15,9.27,9.51,9.71,2.29,6.97,3.5,8.78,6.7,5.09,9.73,3.07,4.53,9.92,-0.2057,0.4902,0.5012
Rodolfo Vieira,Middleweight,11,E,12,,False,0.0,False,False,0.7857142857142857,185.42,0.0,15.1538,0.5427,0.4917,0.2183,0.0533,2.1538461538461537,0.8462,23.0,0.6,0.4545,81.2308,0.9231,2.96,2.21,5.53,8.98,2.77,7.87,2.18,3.72,8.77,2.53,4.83,9.89,7.89,3.0,-0.224,0.8821,2.5222
Rodrigo Damm,Lightweight,7,E,10,,False,0.0,False,False,0.5909090909090909,180.34,0.0,18.2105,0.3661,0.5775,0.1734,0.0318,2.1052631578947367,0.1579,16.0,0.9167,0.1429,14.5263,0.1579,4.92,2.21,7.28,1.92,7.06,6.38,1.46,3.6,2.99,1.91,9.7,7.04,1.81,1.27,-0.9872,-0.7438,0.6415
Rodrigo Nascimento,Heavyweight,8,D,34,14.0,False,0.0,False,False,0.7857142857142857,203.2,0.0,15.7,0.4736,0.4454,0.1306,0.1178,2.45,0.3,37.0,0.5909,0.125,60.5,0.9,7.43,2.21,5.85,6.33,1.75,4.75,5.33,4.44,4.78,5.32,4.63,6.62,6.48,2.9,-0.384,-1.1785,0.3281
Roger Huerta,Lightweight,8,E,11,,False,0.0,False,False,0.71875,177.8,0.375,15.8571,0.3655,0.5662,0.0961,0.1321,2.0476190476190474,0.619,46.0,0.5263,0.125,96.6667,6.7143,2.99,9.06,5.96,1.9,6.38,3.14,5.96,3.43,7.62,7.38,3.59,6.62,8.76,9.85,1.9228,1.2015,-0.4437
Rogerio Bontorin,Flyweight,6,D+,45,6.0,False,0.0,False,False,0.8,170.18,0.1667,11.6429,0.5241,0.5213,0.1595,0.092,1.6428571428571428,0.9286,60.0,0.4815,0.0,82.7143,1.1429,4.97,5.94,3.32,8.46,4.07,5.84,4.09,2.59,9.09,9.12,3.06,3.07,7.98,3.73,0.4419,-0.4632,-0.6463
Rogerio Nogueira,Light Heavyweight,13,E,12,,False,0.0,False,False,0.696969696969697,190.5,0.3077,12.1786,0.3659,0.5469,0.044,0.129,2.2857142857142856,0.0357,44.0,0.6406,0.0,13.8571,1.8571,4.15,8.44,3.67,1.91,5.35,1.52,5.78,4.02,1.62,6.96,5.58,3.07,1.74,5.74,-0.2653,-0.1296,-0.9787
Roland Delorme,Bantamweight,7,E,10,,False,0.0,False,False,0.6428571428571429,180.34,0.0,10.0,0.4425,0.4034,0.1267,0.1333,2.933333333333333,0.7333,34.0,0.4286,0.2857,54.1333,2.1333,8.58,2.21,2.46,4.85,1.25,4.55,6.02,5.45,8.19,4.58,2.43,9.09,5.87,6.44,1.1073,0.288,0.3038
Roman Dolidze,Middleweight,14,D+,43,7.0,False,0.0,False,False,0.7894736842105263,193.04,0.3571,15.2105,0.4161,0.4847,0.2215,0.0606,2.210526315789474,0.3684,39.0,0.32,0.0,74.5789,1.9737,7.21,8.94,5.58,3.73,2.58,7.97,2.55,3.88,5.58,5.75,1.68,3.07,7.46,6.0,-0.2347,0.2981,0.357
Roman Kopylov,Middleweight,12,D,34,14.0,False,0.0,False,False,0.7777777777777778,190.5,0.4167,20.875,0.5015,0.5331,0.1482,0.0389,4.0,0.3438,42.0,0.8889,0.0,25.0312,0.875,5.82,9.4,8.45,7.71,4.65,5.5,1.66,7.51,5.28,6.53,9.52,3.07,2.85,2.82,-1.7571,0.7161,0.0956
Rongzhu,Lightweight,6,E,14,,False,0.0,False,False,0.8181818181818182,180.34,0.1667,26.5294,0.5045,0.5419,0.1131,0.0244,3.2941176470588234,0.5882,62.0,0.8333,0.0,45.9412,2.6471,4.92,5.94,9.66,7.82,5.1,3.93,1.29,6.22,7.38,9.24,9.07,3.07,5.12,7.46,-0.9252,-0.6088,0.4561
Ronny Markes,Middleweight,5,E,10,,False,0.0,False,False,0.7727272727272727,190.5,0.0,9.6154,0.5342,0.4553,0.384,0.304,2.076923076923077,0.9231,40.0,1.0,0.0,128.5385,1.6923,5.82,2.21,2.31,8.79,1.91,9.87,9.42,3.52,9.08,6.01,9.9,3.07,9.61,5.2,0.9987,-1.8943,-0.2228
Rony Jason,Featherweight,9,E,11,,False,0.0,False,False,0.6666666666666666,185.42,0.2222,8.6111,0.4429,0.5368,0.0968,0.0839,2.5555555555555554,0.1667,30.0,0.3667,0.1111,37.6111,1.6111,8.64,7.28,1.88,4.89,4.81,3.19,3.65,4.7,3.1,3.67,1.97,6.35,4.23,5.0,0.1319,0.5919,-1.6237
Roosevelt Roberts,Lightweight,10,E,11,,False,0.0,False,False,0.6666666666666666,185.42,0.0,12.0,0.4145,0.5362,0.123,0.0675,1.8095238095238095,0.2381,26.0,0.4762,0.2,56.8571,1.619,7.74,2.21,3.54,3.59,4.78,4.37,2.88,2.92,4.09,2.99,2.97,8.21,6.18,5.04,0.1558,-0.4596,-0.4869
Rory MacDonald,Welterweight,13,C+,58,1.0,False,0.0,False,False,0.8260869565217391,193.04,0.2308,17.5526,0.4248,0.6245,0.0645,0.0825,3.289473684210526,0.5526,47.0,0.8889,0.0769,45.5789,2.7105,8.37,7.43,6.98,4.09,8.86,1.96,3.61,6.2,7.11,7.56,9.52,5.74,5.08,7.58,-0.1445,0.1247,0.3321
Rose Namajunas,Women's Flyweight,19,B+,70,1.0,True,1.0,False,False,0.6818181818181818,165.1,0.1053,16.5079,0.4111,0.6368,0.0971,0.0683,3.0952380952380953,0.4603,50.0,0.6212,0.1579,55.8095,1.5556,3.15,4.32,6.38,3.41,9.18,3.22,2.95,5.78,6.35,8.05,5.16,7.36,6.06,4.86,-0.3687,0.473,-0.336
Ross Pearson,Lightweight,26,D,34,14.0,False,0.0,False,False,0.5555555555555556,175.26,0.1923,16.8788,0.4027,0.622,0.1903,0.1544,4.757575757575758,0.2273,35.0,0.7529,0.0,19.1515,0.4091,1.76,6.45,6.59,3.06,8.77,6.96,6.75,8.5,3.94,4.82,8.02,3.07,2.37,1.7,-0.8912,-0.4621,-0.4943
Rousimar Palhares,Middleweight,12,E,12,,False,0.0,False,False,0.7037037037037037,180.34,0.0,6.55,0.5117,0.5844,0.1908,0.0687,0.65,0.7,45.0,0.0,0.5,76.2,1.7,1.29,2.21,1.3,8.08,7.39,6.98,2.98,1.17,8.09,7.18,1.05,9.93,7.53,5.23,1.4879,1.0864,1.198
Roxanne Modafferi,Women's Flyweight,12,C+,54,3.0,False,0.0,False,False,0.5434782608695652,175.26,0.0833,16.8108,0.3027,0.5227,0.0595,0.0563,1.6756756756756757,0.4324,23.0,0.3,0.0,80.4054,1.4865,8.98,3.93,6.55,1.17,4.15,1.81,2.34,2.66,6.1,2.53,1.53,3.07,7.78,4.65,0.0076,-0.8929,0.7238
Roy Nelson,Heavyweight,19,C,47,5.0,False,0.0,False,False,0.6111111111111112,185.42,0.4211,9.7556,0.3733,0.4558,0.1025,0.1891,1.1777777777777778,0.3556,27.0,0.6452,0.0,54.7556,0.9111,1.38,9.42,2.37,2.07,1.92,3.42,7.77,1.85,5.41,3.14,5.67,3.07,5.94,2.95,-0.4109,0.4285,-0.2118
Russell Doane,Bantamweight,8,E,11,,False,0.0,False,False,0.6521739130434783,177.8,0.125,8.0588,0.409,0.5355,0.073,0.1825,1.411764705882353,0.6471,45.0,0.5278,0.125,85.8235,2.6471,7.28,4.77,1.63,3.34,4.75,2.21,7.63,2.21,7.81,7.18,3.62,6.62,8.19,7.46,1.8013,0.0014,-1.5573
Rustam Khabilov,Lightweight,13,D,38,11.0,False,0.0,False,False,0.8571428571428571,185.42,0.1538,9.4167,0.3431,0.6574,0.1121,0.0885,1.3611111111111112,1.25,41.0,0.6111,0.0,75.8889,2.3889,7.74,5.57,2.22,1.49,9.62,3.87,3.93,2.14,9.66,6.28,5.01,3.07,7.52,7.01,0.9431,-0.7575,0.1079
Ryan Bader,Light Heavyweight,20,C+,55,3.0,False,0.0,False,False,0.8214285714285714,187.96,0.25,12.2766,0.4332,0.7175,0.1438,0.1023,1.5106382978723405,0.9787,44.0,0.8065,0.05,97.5745,5.1064,2.79,7.69,3.7,4.48,9.97,5.34,4.57,2.41,9.24,6.96,8.71,5.26,8.84,9.49,1.0173,-0.2327,0.4976
Ryan Benoit,Flyweight,9,D+,43,7.0,False,0.0,False,False,0.5555555555555556,172.72,0.2222,13.3043,0.3913,0.5823,0.0752,0.1144,2.1739130434782608,0.087,22.0,0.7231,0.0,15.9565,0.9565,6.36,7.28,4.35,2.57,7.3,2.32,5.14,3.78,2.09,2.43,7.38,3.07,2.0,3.11,-0.9306,-0.0775,-0.9195
Ryan Hall,Featherweight,6,D,37,12.0,False,0.0,False,False,0.8181818181818182,177.8,0.0,11.5,0.5,0.6591,0.2298,0.0186,4.0,0.0714,9.0,0.0,0.1667,56.4286,3.5714,4.38,2.21,3.25,7.62,9.65,8.15,1.16,7.51,1.93,1.59,1.05,7.58,6.12,8.67,1.0963,-0.4745,0.8036
Ryan Jensen,Middleweight,8,E,11,,False,0.0,False,False,0.7241379310344828,193.04,0.0,9.0909,0.4032,0.5916,0.1,0.07,0.9090909090909091,0.3636,50.0,0.2857,0.25,45.0,3.2727,7.21,2.21,2.08,3.08,7.72,3.31,3.05,1.49,5.51,8.05,1.46,8.82,5.0,8.31,1.1212,-0.399,-0.261
Ryan Jimmo,Light Heavyweight,7,D,33,15.0,False,0.0,False,False,0.7916666666666666,185.42,0.2857,13.8,0.6613,0.4697,0.3092,0.3671,3.066666666666667,0.1333,28.0,0.875,0.0,88.3333,2.7333,1.96,8.17,4.62,9.95,2.21,9.42,9.79,5.71,2.62,3.32,9.43,3.07,8.4,7.63,-0.1045,-0.2842,-1.899
Ryan LaFlare,Welterweight,10,D,37,12.0,False,0.0,False,False,0.8235294117647058,187.96,0.0,13.7742,0.4013,0.6319,0.1171,0.1756,5.451612903225806,0.6774,44.0,0.5897,0.0,81.6129,2.4194,6.0,2.21,4.61,3.01,9.07,4.1,7.41,9.03,7.96,6.96,4.6,3.07,7.94,7.06,0.4971,-1.7816,-0.1044
Ryan Spann,Light Heavyweight,16,D+,42,8.0,False,0.0,False,False,0.6764705882352942,200.66,0.25,11.6923,0.3948,0.4362,0.0625,0.0724,2.1538461538461537,0.3077,34.0,0.5806,0.25,53.6154,2.4231,8.6,7.69,3.35,2.71,1.59,1.9,3.18,3.72,4.88,4.58,4.43,8.82,5.84,7.07,0.1594,1.1496,0.7533
Sabina Mazo,Women's Flyweight,7,E,10,,False,0.0,False,False,0.6923076923076923,177.8,0.0,28.1,0.4374,0.5734,0.2562,0.1335,7.2,0.2,80.0,0.5909,0.1429,41.0,1.35,9.8,2.21,9.77,4.7,6.8,8.81,6.03,9.73,3.52,9.79,4.63,7.04,4.57,4.27,-1.0528,-0.4034,0.2807
Sage Northcutt,Lightweight,8,E,15,,False,0.0,False,False,0.8461538461538461,180.34,0.25,14.8333,0.5235,0.5899,0.1573,0.191,2.888888888888889,0.5,34.0,0.4167,0.125,43.1667,3.0,4.92,7.69,5.35,8.45,7.63,5.78,7.81,5.38,6.7,4.58,2.35,6.62,4.85,7.98,0.2904,0.5452,-0.5666
Said Nurmagomedov,Bantamweight,11,D,36,12.0,False,0.0,False,False,0.782608695652174,177.8,0.1818,13.375,0.4856,0.556,0.215,0.1433,3.2916666666666665,0.25,15.0,0.6316,0.2727,29.4583,1.2917,7.28,6.31,4.38,6.97,5.84,7.78,6.37,6.21,4.25,1.82,5.38,8.95,3.28,4.08,0.1132,1.5516,-0.0097
Sam Alvey,Middleweight,24,D,35,13.0,False,0.0,False,False,0.6470588235294118,190.5,0.2083,14.5769,0.4451,0.5276,0.1728,0.2005,2.230769230769231,0.0192,14.0,0.8209,0.0417,15.1154,0.5769,5.82,7.06,5.21,5.01,4.36,6.35,8.05,3.92,1.59,1.74,8.9,5.18,1.86,2.07,-1.004,-0.3141,-1.1381
Sam Hoger,Light Heavyweight,5,E,10,,False,0.0,False,False,0.7142857142857143,,0.0,5.1429,0.25,0.571,0.1111,0.1111,1.3571428571428572,0.3571,38.0,0.2917,0.2,42.8571,0.8571,9.96,2.21,1.13,1.04,6.64,3.81,5.0,2.13,5.44,5.54,1.5,8.21,4.81,2.74,0.6434,-0.8918,0.3227
Sam Hughes,Women's Strawweight,12,E,12,,False,0.0,False,False,0.6470588235294118,162.56,0.0833,21.5152,0.4752,0.5811,0.1563,0.1099,3.6666666666666665,0.3636,35.0,0.6346,0.0833,78.9091,2.697,6.29,3.93,8.69,6.46,7.25,5.74,4.97,6.95,5.51,4.82,5.47,5.84,7.7,7.55,0.0264,0.066,-0.1526
Sam Patterson,Welterweight,6,E,14,,False,0.0,False,False,0.875,198.12,0.3333,8.875,0.3757,0.494,0.1268,0.0282,1.125,0.25,100.0,0.0,0.3333,33.375,0.375,9.45,8.71,2.01,2.16,2.87,4.56,1.36,1.77,4.25,9.91,1.05,9.43,3.66,1.64,-0.6788,2.3402,-0.9411
Sam Sicilia,Featherweight,12,E,12,,False,0.0,False,False,0.6521739130434783,170.18,0.25,10.2,0.3351,0.5925,0.1176,0.1255,2.0,0.4,43.0,0.7,0.0,58.76,2.2,1.59,7.69,2.57,1.39,7.77,4.12,5.66,3.29,5.84,6.76,6.91,3.07,6.36,6.57,0.685,0.0559,-0.6858
Sam Stout,Lightweight,20,E,13,,False,0.0,False,False,0.625,177.8,0.05,19.5098,0.2889,0.5725,0.2352,0.0935,5.627450980392157,0.1961,38.0,0.7786,0.0,30.9412,0.902,2.99,3.44,7.9,1.1,6.74,8.27,4.14,9.16,3.46,5.54,8.42,3.07,3.43,2.91,-0.862,-1.2848,1.1891
Santiago Ponzinibbio,Welterweight,20,D+,43,7.0,False,0.0,False,False,0.775,185.42,0.35,21.66,0.4157,0.6158,0.1681,0.0185,2.72,0.18,27.0,0.7105,0.0,13.94,0.68,4.61,8.9,8.76,3.71,8.59,6.21,1.15,5.05,3.23,3.14,7.1,3.07,1.76,2.31,-1.7916,0.4492,0.6349
Sara McMann,Women's Bantamweight,13,C+,54,3.0,False,0.0,False,False,0.6842105263157895,167.64,0.0769,9.25,0.4443,0.4408,0.1004,0.2124,2.392857142857143,0.9643,65.0,0.25,0.1538,150.75,4.0714,3.14,3.81,2.14,4.96,1.68,3.33,8.23,4.31,9.22,9.39,1.31,7.29,9.88,9.04,1.844,0.0616,-0.6376
Sarah Moras,Women's Bantamweight,9,D,35,13.0,False,0.0,False,False,0.42857142857142855,170.18,0.1111,10.7083,0.3431,0.5049,0.1751,0.0661,1.4583333333333333,0.2083,21.0,0.3333,0.1111,50.125,3.2083,5.28,4.47,2.77,1.49,3.2,6.44,2.82,2.3,3.62,2.35,1.76,6.35,5.54,8.27,0.8833,0.0406,0.1082
Scott Askham,Middleweight,6,E,11,,False,0.0,False,False,0.7777777777777778,190.5,0.3333,14.6429,0.4617,0.5211,0.2293,0.2293,4.285714285714286,0.1429,18.0,0.65,0.0,33.7143,0.7143,5.82,8.71,5.23,5.88,4.06,8.14,8.62,7.93,2.75,2.06,5.79,3.07,3.71,2.42,-0.9185,0.1826,0.1184
Scott Holtzman,Lightweight,13,E,12,,False,0.0,False,False,0.7,175.26,0.1538,20.6571,0.4785,0.5503,0.1079,0.1591,3.342857142857143,0.6,56.0,0.6739,0.0769,87.0286,4.2,1.76,5.57,8.36,6.62,5.55,3.69,6.93,6.29,7.45,8.87,6.39,5.74,8.28,9.15,0.2475,-0.2857,-0.2725
Scott Jorgensen,Bantamweight,12,D+,43,7.0,False,0.0,False,False,0.5555555555555556,167.64,0.0833,14.5556,0.3934,0.6157,0.1705,0.1578,2.3703703703703702,0.7778,45.0,0.625,0.0833,66.2963,1.3333,2.02,3.93,5.19,2.67,8.58,6.29,6.87,4.26,8.4,7.18,5.23,5.84,6.87,4.2,0.3988,-0.5467,-0.0224
