fighter,wc,tier_label,tier_weight,ever_champion,win_rate,n_rounds,cluster,distance_ratio,clinch_ratio,ground_ratio,head_ratio,body_ratio,leg_ratio,str_accuracy,td_per_round,td_accuracy,ctrl_per_round,sub_per_round,kd_per_round,output_per_round
Kyler Phillips,Bantamweight,D+,0.0,False,0.6,29,0,0.807153965785381,0.05909797822706065,0.13374805598755832,0.6749611197511665,0.18351477449455678,0.14152410575427682,0.42895263509006004,0.896551724137931,0.4727272727272727,58.6551724137931,0.10344827586206896,0.06896551724137931,51.689655172413794
Kyoji Horiguchi,Flyweight,C+,2.0,False,0.9,29,4,0.6988636363636364,0.13636363636363635,0.16477272727272727,0.75,0.16287878787878787,0.08712121212121213,0.4743935309973046,0.5172413793103449,0.40540540540540543,60.3448275862069,0.034482758620689655,0.20689655172413793,38.37931034482759
Kyung Ho Kang,Bantamweight,E,0.0,False,0.5714285714285714,36,0,0.7522768670309654,0.04189435336976321,0.2058287795992714,0.7668488160291439,0.09289617486338798,0.14025500910746813,0.4769765421372719,0.6388888888888888,0.5,97.66666666666667,0.25,0.1111111111111111,31.97222222222222
Lando Vannata,Lightweight,E,0.0,False,0.3076923076923077,34,2,0.8677918424753868,0.07876230661040788,0.053445850914205346,0.5077355836849508,0.2517580872011252,0.24050632911392406,0.45989650711513586,0.38235294117647056,0.3611111111111111,20.558823529411764,0.08823529411764706,0.14705882352941177,45.470588235294116
Laureano Staropoli,Welterweight,E,0.0,False,0.3333333333333333,18,2,0.9496644295302014,0.04697986577181208,0.003355704697986577,0.6644295302013423,0.24161073825503357,0.09395973154362416,0.3401826484018265,0.2777777777777778,0.2631578947368421,22.88888888888889,0.0,0.0,48.666666666666664
Lauren Murphy,Women's Flyweight,C+,2.0,False,0.5333333333333333,45,0,0.7268518518518519,0.14930555555555555,0.12384259259259259,0.7453703703703703,0.13425925925925927,0.12037037037037036,0.3848552338530067,0.35555555555555557,0.24615384615384617,51.044444444444444,0.06666666666666667,0.022222222222222223,49.888888888888886
Leandro Silva,Lightweight,E,0.0,False,0.375,21,1,0.860655737704918,0.11885245901639344,0.020491803278688523,0.5,0.26229508196721313,0.23770491803278687,0.4860557768924303,0.5714285714285714,0.375,55.285714285714285,0.14285714285714285,0.0,23.904761904761905
Leon Edwards,Welterweight,B+,4.0,True,0.7777777777777778,71,1,0.7583046964490263,0.13631156930126,0.10538373424971363,0.561282932416953,0.23596792668957617,0.2027491408934708,0.5435865504358655,0.39436619718309857,0.37333333333333335,59.521126760563384,0.11267605633802817,0.07042253521126761,22.619718309859156
Leonard Garcia,Featherweight,E,0.0,False,0.2222222222222222,24,2,0.8652694610778443,0.08083832335329341,0.05389221556886228,0.6526946107784432,0.17065868263473055,0.17664670658682635,0.2429090909090909,0.16666666666666666,0.3333333333333333,20.166666666666668,0.125,0.041666666666666664,57.291666666666664
Leonardo Santos,Lightweight,E,0.0,False,0.6363636363636364,26,2,0.7053571428571429,0.12202380952380952,0.17261904761904762,0.6160714285714286,0.22916666666666666,0.15476190476190477,0.4686192468619247,0.2692307692307692,0.25925925925925924,34.92307692307692,0.07692307692307693,0.11538461538461539,27.576923076923077
Lerone Murphy,Featherweight,C+,2.0,False,0.8181818181818182,34,4,0.8161244695898161,0.09759547383309759,0.08628005657708628,0.635077793493635,0.214992927864215,0.14992927864214992,0.5108381502890174,0.38235294117647056,0.5416666666666666,37.44117647058823,0.14705882352941177,0.08823529411764706,40.705882352941174
Leslie Smith,Women's Bantamweight,D+,0.0,False,0.5714285714285714,15,2,0.7421383647798742,0.2431865828092243,0.014675052410901468,0.7232704402515723,0.1530398322851153,0.12368972746331237,0.40321217244294166,0.0,0.0,15.733333333333333,0.0,0.13333333333333333,78.86666666666666
Li Jingliang,Welterweight,D,1.0,False,0.6111111111111112,41,2,0.8699763593380615,0.04728132387706856,0.08274231678486997,0.5626477541371159,0.1276595744680851,0.30969267139479906,0.4242728184553661,0.36585365853658536,0.4166666666666667,22.536585365853657,0.0,0.24390243902439024,48.63414634146341
Lina Lansberg,Women's Bantamweight,D+,0.0,False,0.36363636363636365,30,1,0.4076923076923077,0.4358974358974359,0.1564102564102564,0.5282051282051282,0.39487179487179486,0.07692307692307693,0.5547652916073968,0.16666666666666666,0.2777777777777778,76.23333333333333,0.03333333333333333,0.06666666666666667,23.433333333333334
Liz Carmouche,Women's Bantamweight,C+,2.0,False,0.5,29,1,0.5636942675159236,0.1464968152866242,0.2898089171974522,0.5222929936305732,0.18152866242038215,0.2961783439490446,0.5304054054054054,0.8620689655172413,0.6097560975609756,88.3103448275862,0.13793103448275862,0.0,20.413793103448278
Loma Lookboonmee,Women's Strawweight,D,1.0,False,0.7,29,1,0.5697674418604651,0.36046511627906974,0.06976744186046512,0.3682170542635659,0.4496124031007752,0.1821705426356589,0.5584415584415584,0.5862068965517241,0.5,43.48275862068966,0.034482758620689655,0.0,31.862068965517242
Loopy Godinez,Women's Strawweight,D+,0.0,False,0.6,41,0,0.8365276211950394,0.10259301014656144,0.060879368658399095,0.7801578354002254,0.161217587373168,0.058624577226606536,0.49415041782729807,0.975609756097561,0.425531914893617,82.29268292682927,0.2682926829268293,0.024390243902439025,43.78048780487805
Lorenz Larkin,Middleweight,D+,0.0,False,0.5,23,2,0.7493606138107417,0.1918158567774936,0.058823529411764705,0.4884910485933504,0.15601023017902813,0.3554987212276215,0.4463470319634703,0.043478260869565216,0.25,15.391304347826088,0.0,0.13043478260869565,38.08695652173913
Louis Smolka,Flyweight,D+,0.0,False,0.47058823529411764,37,0,0.6091030789825971,0.10843373493975904,0.2824631860776439,0.6653279785809906,0.2597054886211513,0.0749665327978581,0.4742857142857143,0.4864864864864865,0.35294117647058826,73.35135135135135,0.5135135135135135,0.05405405405405406,42.567567567567565
Luana Carolina,Women's Flyweight,D,1.0,False,0.6,28,1,0.7119205298013245,0.2185430463576159,0.0695364238410596,0.5314569536423841,0.3029801324503311,0.16556291390728478,0.5071368597816961,0.10714285714285714,0.42857142857142855,47.142857142857146,0.17857142857142858,0.03571428571428571,42.535714285714285
Luana Pinheiro,Women's Strawweight,D+,0.0,False,0.42857142857142855,18,2,0.8745644599303136,0.10104529616724739,0.024390243902439025,0.5958188153310104,0.23693379790940766,0.1672473867595819,0.39586206896551723,0.7777777777777778,0.3783783783783784,25.555555555555557,0.05555555555555555,0.05555555555555555,40.27777777777778
Lucas Martins,Featherweight,E,0.0,False,0.5714285714285714,16,2,0.8983050847457628,0.06779661016949153,0.03389830508474576,0.6892655367231638,0.14124293785310735,0.1694915254237288,0.3582995951417004,0.0,0.0,4.5625,0.125,0.1875,30.875
Lucie Pudilova,Women's Bantamweight,D,1.0,False,0.2727272727272727,31,0,0.6765249537892791,0.17929759704251386,0.14417744916820702,0.7430683918669131,0.1645101663585952,0.09242144177449169,0.37700348432055747,0.22580645161290322,0.3181818181818182,65.41935483870968,0.1935483870967742,0.06451612903225806,46.29032258064516
Ludovit Klein,Lightweight,E,0.0,False,0.6666666666666666,32,4,0.796875,0.10590277777777778,0.09722222222222222,0.5902777777777778,0.296875,0.11284722222222222,0.5358139534883721,0.4375,0.5185185185185185,74.09375,0.0,0.15625,33.59375
Luigi Fioravanti,Welterweight,E,0.0,False,0.4444444444444444,20,1,0.5,0.3037383177570093,0.19626168224299065,0.5233644859813084,0.14018691588785046,0.3364485981308411,0.4288577154308617,1.2,0.631578947368421,76.2,0.3,0.1,24.95
Luis Henrique,Heavyweight,E,0.0,False,0.3333333333333333,16,3,0.4393939393939394,0.20454545454545456,0.3560606060606061,0.7121212121212122,0.20454545454545456,0.08333333333333333,0.43564356435643564,0.9375,0.36585365853658536,125.625,0.3125,0.0,18.9375
Luis Pena,Lightweight,E,0.0,False,0.625,22,0,0.6542553191489362,0.09308510638297872,0.2526595744680851,0.8324468085106383,0.125,0.0425531914893617,0.4688279301745636,0.36363636363636365,0.3333333333333333,104.04545454545455,0.36363636363636365,0.045454545454545456,36.45454545454545
Luke Barnatt,Middleweight,E,0.0,False,0.5,15,2,0.807570977917981,0.15141955835962145,0.04100946372239748,0.694006309148265,0.2082018927444795,0.09779179810725552,0.364367816091954,0.2,0.42857142857142855,8.533333333333333,0.13333333333333333,0.13333333333333333,58.0
Luke Cummo,Welterweight,E,0.0,False,0.42857142857142855,18,1,0.5578231292517006,0.2653061224489796,0.17687074829931973,0.5306122448979592,0.3401360544217687,0.1292517006802721,0.4323529411764706,0.2777777777777778,0.5555555555555556,38.166666666666664,0.4444444444444444,0.2222222222222222,18.88888888888889
Luke Rockhold,Middleweight,B,3.0,True,0.6,22,1,0.5930851063829787,0.06914893617021277,0.3377659574468085,0.5877659574468085,0.2579787234042553,0.15425531914893617,0.5688350983358548,0.2727272727272727,0.3,51.0,0.2727272727272727,0.09090909090909091,30.045454545454547
Luke Sanders,Bantamweight,E,0.0,False,0.375,16,4,0.6826923076923077,0.0985576923076923,0.21875,0.8052884615384616,0.12259615384615384,0.07211538461538461,0.5259165613147914,0.1875,0.3,41.9375,0.0625,0.25,49.4375
Lyoto Machida,Light Heavyweight,B+,4.0,True,0.6956521739130435,63,4,0.7108938547486033,0.12430167597765363,0.164804469273743,0.5027932960893855,0.2737430167597765,0.22346368715083798,0.5173410404624278,0.2222222222222222,0.6363636363636364,42.55555555555556,0.12698412698412698,0.2222222222222222,21.96825396825397
Mac Danzig,Lightweight,E,0.0,False,0.38461538461538464,31,0,0.6869918699186992,0.19715447154471544,0.11585365853658537,0.6849593495934959,0.19308943089430894,0.12195121951219512,0.49898580121703856,0.3870967741935484,0.375,59.12903225806452,0.1935483870967742,0.0967741935483871,31.806451612903224
Mackenzie Dern,Women's Strawweight,B,3.0,True,0.7333333333333333,47,0,0.7290076335877863,0.1005089058524173,0.17048346055979643,0.7544529262086515,0.13994910941475827,0.10559796437659033,0.41609317098994175,0.2978723404255319,0.18421052631578946,81.29787234042553,0.3404255319148936,0.0425531914893617,40.191489361702125
Macy Chiasson,Women's Bantamweight,C,0.0,False,0.5384615384615384,34,1,0.48367346938775513,0.30612244897959184,0.21020408163265306,0.5469387755102041,0.35306122448979593,0.1,0.4605263157894737,0.5588235294117647,0.3584905660377358,92.02941176470588,0.11764705882352941,0.058823529411764705,31.294117647058822
Magomed Ankalaev,Light Heavyweight,B,3.0,True,0.8,42,1,0.7101449275362319,0.10579710144927536,0.18405797101449275,0.5550724637681159,0.27391304347826084,0.17101449275362318,0.5275229357798165,0.23809523809523808,0.2222222222222222,73.83333333333333,0.0,0.16666666666666666,31.142857142857142
Maheshate,Lightweight,E,0.0,False,0.3333333333333333,15,2,0.9363957597173145,0.06007067137809187,0.0035335689045936395,0.657243816254417,0.20141342756183744,0.1413427561837456,0.3176206509539843,0.0,0.0,1.0666666666666667,0.0,0.13333333333333333,59.4
Mairbek Taisumov,Lightweight,D,1.0,False,0.7777777777777778,19,4,0.8454935622317596,0.055793991416309016,0.09871244635193133,0.6223175965665236,0.16738197424892703,0.21030042918454936,0.3915966386554622,0.3684210526315789,0.6363636363636364,20.94736842105263,0.0,0.21052631578947367,31.31578947368421
Makhmud Muradov,Middleweight,E,0.0,False,0.5714285714285714,18,4,0.9069069069069069,0.057057057057057055,0.036036036036036036,0.6576576576576577,0.2822822822822823,0.06006006006006006,0.4393139841688654,0.8888888888888888,0.6666666666666666,37.22222222222222,0.05555555555555555,0.16666666666666666,42.111111111111114
Makwan Amirkhani,Featherweight,E,0.0,False,0.5,30,3,0.6432748538011696,0.023391812865497075,0.3333333333333333,0.8596491228070176,0.09941520467836257,0.04093567251461988,0.4418604651162791,1.1333333333333333,0.43037974683544306,89.23333333333333,0.3,0.03333333333333333,12.9
Manel Kape,Flyweight,C+,2.0,False,0.7,24,4,0.8948306595365418,0.040998217468805706,0.06417112299465241,0.6702317290552585,0.1889483065953654,0.1408199643493761,0.5626880641925778,0.125,0.3,8.666666666666666,0.08333333333333333,0.2916666666666667,41.541666666666664
Manon Fiorot,Women's Flyweight,C+,2.0,False,0.8888888888888888,27,2,0.8567493112947658,0.10055096418732783,0.04269972451790634,0.6487603305785123,0.23002754820936638,0.12121212121212122,0.42038216560509556,0.3333333333333333,0.2903225806451613,38.925925925925924,0.0,0.037037037037037035,63.96296296296296
Manvel Gamburyan,Featherweight,E,0.0,False,0.4,34,0,0.6276595744680851,0.23404255319148937,0.13829787234042554,0.6382978723404256,0.16312056737588654,0.19858156028368795,0.39774330042313116,0.8823529411764706,0.32608695652173914,65.3529411764706,0.23529411764705882,0.029411764705882353,20.852941176470587
Mara Romero Borella,Women's Flyweight,E,0.0,False,0.2857142857142857,15,0,0.8203592814371258,0.07784431137724551,0.10179640718562874,0.5988023952095808,0.08383233532934131,0.31736526946107785,0.3795454545454545,0.5333333333333333,0.4444444444444444,66.66666666666667,0.06666666666666667,0.0,29.333333333333332
Marc Diakiese,Lightweight,E,0.0,False,0.5333333333333333,39,1,0.8315334773218143,0.09935205183585313,0.06911447084233262,0.45788336933045354,0.2894168466522678,0.2526997840172786,0.4040139616055846,1.0256410256410255,0.43956043956043955,90.17948717948718,0.0,0.05128205128205128,29.384615384615383
Marc-Andre Barriault,Middleweight,E,0.0,False,0.35294117647058826,39,2,0.6532663316582915,0.27738693467336684,0.06934673366834171,0.721608040201005,0.19698492462311556,0.0814070351758794,0.47044917257683216,0.10256410256410256,0.2857142857142857,27.974358974358974,0.02564102564102564,0.10256410256410256,54.23076923076923
Marcin Prachnio,Light Heavyweight,E,0.0,False,0.36363636363636365,24,2,0.8347386172006745,0.16020236087689713,0.00505902192242833,0.29679595278246207,0.33895446880269814,0.3642495784148398,0.5455381784728611,0.041666666666666664,0.2,9.916666666666666,0.0,0.041666666666666664,45.291666666666664
Marcin Tybura,Heavyweight,D+,0.0,False,0.6086956521739131,58,0,0.6878980891719745,0.09766454352441614,0.21443736730360935,0.648619957537155,0.2208067940552017,0.1305732484076433,0.4820880245649949,0.39655172413793105,0.3333333333333333,78.10344827586206,0.034482758620689655,0.017241379310344827,33.689655172413794
Marcos Rogerio de Lima,Heavyweight,D,1.0,False,0.6111111111111112,29,4,0.6666666666666666,0.09866666666666667,0.23466666666666666,0.584,0.17333333333333334,0.24266666666666667,0.5961844197138315,0.3793103448275862,0.4583333333333333,94.79310344827586,0.13793103448275862,0.2413793103448276,21.689655172413794
Marcus Brimage,Featherweight,E,0.0,False,0.5,18,4,0.9373040752351097,0.05642633228840126,0.006269592476489028,0.54858934169279,0.2601880877742947,0.19122257053291536,0.3560267857142857,0.16666666666666666,1.0,6.0,0.0,0.1111111111111111,49.77777777777778
Marcus Davis,Welterweight,E,0.0,False,0.6,31,0,0.6797752808988764,0.18820224719101122,0.13202247191011235,0.651685393258427,0.18258426966292135,0.16573033707865167,0.39732142857142855,0.45161290322580644,0.4827586206896552,57.645161290322584,0.3870967741935484,0.1935483870967742,28.903225806451612
Marina Rodriguez,Women's Strawweight,C+,2.0,False,0.42857142857142855,46,2,0.6837696335078534,0.23979057591623038,0.07643979057591622,0.5780104712041885,0.24712041884816754,0.17486910994764399,0.45825335892514396,0.06521739130434782,0.42857142857142855,15.5,0.08695652173913043,0.043478260869565216,45.30434782608695
Mario Bautista,Bantamweight,D+,0.0,False,0.7857142857142857,31,0,0.8173333333333334,0.12533333333333332,0.05733333333333333,0.6066666666666667,0.2733333333333333,0.12,0.489556135770235,0.5806451612903226,0.3829787234042553,63.096774193548384,0.25806451612903225,0.06451612903225806,49.41935483870968
Marion Reneau,Women's Bantamweight,D+,0.0,False,0.38461538461538464,36,0,0.6575091575091575,0.19413919413919414,0.14835164835164835,0.6703296703296703,0.20512820512820512,0.12454212454212454,0.41647597254004576,0.19444444444444445,0.6363636363636364,33.388888888888886,0.25,0.0,36.416666666666664
Mark Bocek,Lightweight,E,0.0,False,0.6153846153846154,31,3,0.3025936599423631,0.30835734870317005,0.38904899135446686,0.6109510086455331,0.2132564841498559,0.17579250720461095,0.43647798742138366,1.1612903225806452,0.3673469387755102,156.32258064516128,0.41935483870967744,0.0,25.64516129032258
Mark Coleman,Light Heavyweight,B,3.0,True,0.5833333333333334,21,3,0.1934156378600823,0.1522633744855967,0.654320987654321,0.9053497942386831,0.06995884773662552,0.024691358024691357,0.5547945205479452,1.1904761904761905,0.5,45.714285714285715,0.38095238095238093,0.0,20.857142857142858
Mark De La Rosa,Bantamweight,D,1.0,False,0.2857142857142857,18,2,0.842911877394636,0.09961685823754789,0.05747126436781609,0.6091954022988506,0.19923371647509577,0.19157088122605365,0.3546195652173913,0.16666666666666666,0.13636363636363635,32.0,0.05555555555555555,0.0,40.888888888888886
Mark Hominick,Featherweight,E,0.0,False,0.42857142857142855,18,4,0.8435374149659864,0.04421768707482993,0.11224489795918367,0.717687074829932,0.21768707482993196,0.06462585034013606,0.4260869565217391,0.1111111111111111,0.6666666666666666,20.0,0.05555555555555555,0.16666666666666666,38.333333333333336
Mark Hunt,Heavyweight,C,0.0,False,0.47058823529411764,46,4,0.8455114822546973,0.0709812108559499,0.08350730688935282,0.7891440501043842,0.10647181628392484,0.10438413361169102,0.4334841628959276,0.15217391304347827,0.5384615384615384,25.717391304347824,0.021739130434782608,0.1956521739130435,24.02173913043478
Mark Munoz,Middleweight,C,0.0,False,0.6,30,3,0.3147208121827411,0.24873096446700507,0.4365482233502538,0.5862944162436549,0.2893401015228426,0.12436548223350254,0.5038363171355499,0.9333333333333333,0.3010752688172043,85.73333333333333,0.16666666666666666,0.06666666666666667,26.066666666666666
Markus Perez,Middleweight,E,0.0,False,0.2857142857142857,16,1,0.65625,0.296875,0.046875,0.4895833333333333,0.4166666666666667,0.09375,0.4729064039408867,0.25,0.25,47.1875,0.3125,0.0,25.375
Marlon Moraes,Bantamweight,C+,2.0,False,0.5,21,4,0.9206896551724137,0.013793103448275862,0.06551724137931035,0.6517241379310345,0.15862068965517243,0.1896551724137931,0.4061624649859944,0.23809523809523808,0.4166666666666667,17.285714285714285,0.09523809523809523,0.23809523809523808,34.0
Marlon Vera,Bantamweight,C+,2.0,False,0.6,75,2,0.7993243243243243,0.09864864864864865,0.10202702702702703,0.5412162162162162,0.21554054054054053,0.24324324324324326,0.4758842443729904,0.14666666666666667,0.39285714285714285,24.52,0.24,0.17333333333333334,41.46666666666667
Martin Buday,Heavyweight,D,1.0,False,0.875,21,1,0.7186761229314421,0.25295508274231676,0.028368794326241134,0.6430260047281324,0.21749408983451538,0.13947990543735225,0.520935960591133,0.047619047619047616,0.25,64.19047619047619,0.047619047619047616,0.047619047619047616,38.666666666666664
Martin Kampmann,Welterweight,D+,0.0,False,0.6470588235294118,36,0,0.6052631578947368,0.22267206477732793,0.1720647773279352,0.7894736842105263,0.17611336032388664,0.03441295546558704,0.4236706689536878,0.5277777777777778,0.41304347826086957,75.44444444444444,0.5833333333333334,0.1388888888888889,32.388888888888886
Marvin Vettori,Middleweight,C+,2.0,False,0.5625,62,0,0.8722677595628415,0.05806010928961749,0.06967213114754098,0.7814207650273224,0.09972677595628415,0.11885245901639344,0.4587903478533375,0.46774193548387094,0.4393939393939394,55.17741935483871,0.12903225806451613,0.016129032258064516,51.46774193548387
Maryna Moroz,Women's Strawweight,D+,0.0,False,0.5454545454545454,31,2,0.8141993957703928,0.08761329305135952,0.09818731117824774,0.6268882175226587,0.28700906344410876,0.08610271903323263,0.33604060913705586,0.22580645161290322,0.2413793103448276,60.29032258064516,0.1935483870967742,0.0,63.54838709677419
Mason Jones,Lightweight,E,0.0,False,0.5714285714285714,19,0,0.711645101663586,0.15526802218114602,0.133086876155268,0.6913123844731978,0.22920517560073936,0.07948243992606285,0.4283452098178939,1.105263157894737,0.5526315789473685,81.0,0.05263157894736842,0.05263157894736842,66.47368421052632
Mateusz Gamrot,Lightweight,C,0.0,False,0.6923076923076923,34,0,0.7530120481927711,0.0642570281124498,0.1827309236947791,0.7670682730923695,0.13654618473895583,0.0963855421686747,0.515527950310559,1.588235294117647,0.38571428571428573,88.52941176470588,0.058823529411764705,0.029411764705882353,28.41176470588235
